95.96552,0.004136
96.45062,0.004099
96.96683,0.004099
97.45129,0.004099
97.96745,0.004063
98.45544,0.004027
98.97171,0.004063
99.45635,0.004063
99.97273,0.003991
100.457,0.004027
100.9759,0.003991
101.4616,0.003991
101.9774,0.004063
102.4621,0.003991
102.9789,0.003956
103.4655,0.003991
103.9501,0.003921
104.4667,0.003956
104.9517,0.003991
105.4679,0.003956
105.9529,0.003921
106.4718,0.003921
106.9572,0.003956
107.474,0.003886
107.9588,0.003886
108.4773,0.003886
108.9652,0.003852
109.4514,0.003852
109.9702,0.003886
110.456,0.003818
110.9738,0.003852
111.4629,0.003852
111.9808,0.003852
112.4665,0.003852
112.9522,0.003852
113.4699,0.003818
113.9589,0.003784
114.4765,0.003784
114.9939,0.003818
115.4796,0.003784
115.9648,0.003751
116.451,0.003717
116.9706,0.003751
117.4571,0.003751
117.9748,0.003751
118.4605,0.003717
118.9782,0.003784
119.4664,0.003685
119.9513,0.00362
120.4688,0.003717
120.9551,0.003717
121.4716,0.003717
121.9603,0.003685
122.4767,0.003685
122.9628,0.003652
123.4482,0.003652
123.9652,0.003685
124.4531,0.003685
124.9705,0.003685
125.4556,0.003652
125.9726,0.003685
126.4581,0.003652
126.9756,0.003652
127.4636,0.00362
127.9802,0.00362
128.4659,0.00362
128.951,0.003556
129.4676,0.00362
129.956,0.003588
130.4729,0.00362
130.9582,0.003588
131.4753,0.003588
131.9611,0.003588
132.4804,0.003588
132.9664,0.003556
133.4516,0.003556
133.9684,0.003556
134.4532,0.003524
134.9729,0.003524
135.4587,0.003524
135.9754,0.003524
136.4604,0.003462
136.9772,0.003493
137.4627,0.003493
137.9507,0.003432
138.4671,0.003493
138.9529,0.003432
139.4703,0.003493
139.9558,0.003401
140.4754,0.003432
140.9603,0.003432
141.4774,0.003371
141.9629,0.003371
142.479,0.003371
142.9677,0.003401
143.4526,0.003341
143.969,0.003341
144.4549,0.003312
144.9718,0.003341
145.4592,0.003312
145.9765,0.003312
146.4613,0.003283
146.9788,0.003253
147.4637,0.003253
147.9516,0.003253
148.4683,0.003253
148.9535,0.003253
149.4705,0.003225
149.9556,0.003253
150.4723,0.003196
150.9607,0.003225
151.4773,0.003225
151.9619,0.003168
152.4787,0.003196
152.9647,0.00314
153.4524,0.003196
153.9693,0.003168
154.4545,0.00314
154.9709,0.00314
155.4561,0.003168
155.9758,0.00314
156.4611,0.003168
156.9773,0.003112
157.4629,0.003168
157.9795,0.00314
158.4679,0.00314
158.9526,0.00314
159.4702,0.00314
159.9552,0.003112
160.4719,0.003112
160.9571,0.003112
161.4773,0.003112
161.9623,0.003112
162.479,0.003085
162.9633,0.00314
163.4493,0.003112
163.9682,0.003085
164.4533,0.003057
164.97,0.003057
165.4547,0.003057
165.9714,0.003085
166.459,0.003085
166.9762,0.003057
167.4607,0.00303
167.9777,0.003057
168.4625,0.00303
168.9507,0.00303
169.4677,0.00303
169.9522,0.00303
170.469,0.003003
170.9542,0.00303
171.4736,0.00303
171.9589,0.002977
172.4753,0.00303
172.9608,0.00303
173.4775,0.002977
173.9626,0.00303
174.4503,0.00303
174.9665,0.003003
175.4517,0.002977
175.9679,0.00303
176.4534,0.002977
176.9731,0.003003
177.4575,0.00295
177.9745,0.002977
178.4595,0.002977
178.9763,0.003003
179.4633,0.002977
179.9807,0.002977
180.4656,0.00295
180.9817,0.002977
181.4674,0.00295
181.9547,0.002924
182.4711,0.002977
182.9563,0.00295
183.4728,0.00295
183.9583,0.00295
184.475,0.00295
184.9626,0.00295
185.4795,0.00295
185.964,0.00295
186.4802,0.002924
186.9657,0.00295
187.4533,0.002924
187.9703,0.002873
188.455,0.002924
188.9715,0.002924
189.457,0.002898
189.9756,0.002873
190.4612,0.002898
190.9777,0.002898
191.4621,0.002898
191.9795,0.002924
192.4665,0.002924
192.9518,0.002898
193.4689,0.002898
193.9533,0.002873
194.4704,0.002898
194.9576,0.002873
195.475,0.002898
195.9598,0.002873
196.4771,0.002898
196.9623,0.002898
197.4783,0.002847
197.9666,0.002873
198.4516,0.002873
198.9681,0.002873
199.4533,0.002847
199.9701,0.002873
200.4585,0.002873
200.9754,0.002822
201.4605,0.002873
201.977,0.002822
202.4623,0.002873
202.9815,0.002847
203.4666,0.002847
203.9515,0.002924
204.4689,0.002847
204.9544,0.002797
205.4732,0.002822
205.9586,0.002822
206.4756,0.002822
206.9606,0.002822
207.4774,0.002822
207.9628,0.002822
208.4821,0.002822
208.9673,0.002822
209.4527,0.002797
209.9691,0.002822
210.4545,0.002822
